sample_id,route_file_sha256,map_id,vehicle_structure,vehicle_structure_evidence,vehicle_axis_count,label_status,true_label,route_id,match_status,candidate_file_available,npz_readable,source_machine,feature_version,exclusion_reason
UNMATCHED-SHANYU000-6c02100f256f78b9,6c02100f256f78b99a47d5b72f1458bd0f4d313b6f14c26e333542fb577f92ba,overpass_2,five_axis,explicit,5,unmatched_candidate,,overpass_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6c2b657cc751e6fe,6c2b657cc751e6fe892c4cb6af5cdfe8885ff680449856820a04c6aed6dd0bb2,overpass_1,six_axis,structural_inference,6,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6c2fc5b61c5434b4,6c2fc5b61c5434b4a8bdf0997f7e497ecffded7859dcee86274b9df564acfb45,cross_4,six_axis,structural_inference,6,unmatched_candidate,,cross_4,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6c5aeabae47fbe84,6c5aeabae47fbe84ab1c0af90df266a9b196c4c26b471296b1661b4e73938340,bridge_4,six_axis,structural_inference,6,unmatched_candidate,,bridge_4,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6c7cc0b603c4ade9,6c7cc0b603c4ade923c722fd3ecbee7552fc39e0976c8c7449e84810ba995f3a,cliff_1,five_axis,explicit,5,unmatched_candidate,,cliff_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6c803a4c0bc67403,6c803a4c0bc67403f9b92eb45d6e13ecf86a8e6daa31590f2fdef448fb3f897e,overpass_2,five_axis,explicit,5,unmatched_candidate,,overpass_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6c862bee8291d172,6c862bee8291d172b957a5e343f56fc811bc12add8899f797e264bd29ff9164c,ramp_2,five_axis,explicit,5,unmatched_candidate,,ramp_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6c881af37bf9afe8,6c881af37bf9afe8b04306944df477c9ac28b00a2bbf6c39777a145f331df1a9,ramp_2,five_axis,explicit,5,unmatched_candidate,,ramp_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6cad1d8c47e9a3f5,6cad1d8c47e9a3f5aeb437bb743c6708939d74ec978413e13913e256849b613d,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6ccc74599a827661,6ccc74599a827661ce09b6ec7c0e675aac6e38f23bb53af25668e0b57e32e70f,ramp_2,five_axis,explicit,5,unmatched_candidate,,ramp_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6ce696c0494e391d,6ce696c0494e391d374046fe43e9d4e2d0c4db28862d4b76facc8a622c26673c,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6cf06e9922a7a5ad,6cf06e9922a7a5ad4d8ca47a476a67402f31e3cd22bc1994c58508c89c6cd20e,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d10dcebc2fb249f,6d10dcebc2fb249f90c2099524a98edb9381213fc18ce6dc7ab3ec80a4e351dd,ramp_2,five_axis,explicit,5,unmatched_candidate,,ramp_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d2ef512c5e34dc5,6d2ef512c5e34dc5b7bc77e672cbe5738e66d3256cf5f1e6ae6e0b6795973403,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d60455b882025ed,6d60455b882025ed7a8d0437e9a942a646de304fe288e90c1cc4ccf8ad59e26c,overpass_2,five_axis,explicit,5,unmatched_candidate,,overpass_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d6b39483e29686a,6d6b39483e29686a8a4eb10c21c46d3fc3fdfd612dbaf8be79a3ed2715262c96,narrow_1,unknown,unknown,,unmatched_candidate,,narrow_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d7e464398bbdd5b,6d7e464398bbdd5b8781662fe1acbf10f01bbe54d1af83713eab874745a8888c,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d816f7e7c4bff7b,6d816f7e7c4bff7b64421afa9240b8386ec653facf7dba093f17df8f998089e5,mounarea_1,five_axis,explicit,5,unmatched_candidate,,mounarea_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d8d691355a121a5,6d8d691355a121a57bb2517bad48a6bfe5a2302451efb6e72d8ec57571e3de7a,ramp_3,five_axis,explicit,5,unmatched_candidate,,ramp_3,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d924119d5b67447,6d924119d5b674473be512c74de86c710c09a1f209c7297e7584cdfce369f5ca,mounarea_1,six_axis,structural_inference,6,unmatched_candidate,,mounarea_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6d92dffb08bbbbb9,6d92dffb08bbbbb932cba283e0af4cef9d518f1b96ec85dd0a5f490b52c0417f,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6daca6bfdb34ae67,6daca6bfdb34ae67d82ae0baeef77b4a6f4101c408f3d16da28710fc0450bb02,narrow_1,five_axis,explicit,5,unmatched_candidate,,narrow_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6dd1c0cd5eb3eb3f,6dd1c0cd5eb3eb3f7aac473ec55f2045d7a3f86059f1ef7d33edd595f5cfb900,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6dde96f7acc0d975,6dde96f7acc0d9750f9433dc9adf9a895d83a9c4d4163bea34c3e6e53c4efb19,ramp_2,unknown,unknown,,unmatched_candidate,,ramp_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6ddf589ad0171aa5,6ddf589ad0171aa5a7f1682cf09627ff0cea3f5475e87d07aa8a1891327fedb9,ramp_1,five_axis,explicit,5,unmatched_candidate,,ramp_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6de226a9e3599722,6de226a9e3599722d619eb275ff4b5af624434815955904646be0d65895e1976,cross_2,five_axis,explicit,5,unmatched_candidate,,cross_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6df86e2b13eefac1,6df86e2b13eefac1afc96328bb4a8fc19b910751938c424c16d1bc6387ed2b0e,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6dfd15cb302865cb,6dfd15cb302865cb80e045813b3c2ca81719a17768b8c00fe99899a5399647d4,narrow_1,five_axis,explicit,5,unmatched_candidate,,narrow_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e3bf9326d76dd5c,6e3bf9326d76dd5cec54c673c9535773ed806ac5aba7c126474592159122beb5,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e51a4bdcbdb3977,6e51a4bdcbdb39778603bc52b3a37c2731b6d1acac4553d2c93f5cb21b7da7e1,cross_1,five_axis,explicit,5,unmatched_candidate,,cross_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e567af6a1bc52f7,6e567af6a1bc52f7d4b64c39f58ac6888c4464c3b26a4eec5b3a229868bf5b81,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e59de3ff1b79708,6e59de3ff1b79708f4137078188f6343b15341812ae59c8915ad11bfd0979959,cliff_2,five_axis,explicit,5,unmatched_candidate,,cliff_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e5ab7261c05fe09,6e5ab7261c05fe09e9aeafef69ae3c6e2a34248edde6a65c535c561558f68a62,ramp_2,five_axis,explicit,5,unmatched_candidate,,ramp_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e647491f7dad012,6e647491f7dad0122dcd292b01c618dee20efc661e7691da2a5ed2ddec67e1fb,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e6d85724e3cc624,6e6d85724e3cc624ec25f2d1b0a02dd06f416573efd0ee060675fef19f5347c5,turnaround_4,six_axis,structural_inference,6,unmatched_candidate,,turnaround_4,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e6e77578ff3c3e1,6e6e77578ff3c3e1ca1ca99f994b40e5d01cbed8f88b2e75e5060108e5021580,,five_axis,explicit,5,unmatched_candidate,,,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e930e3c668eb69b,6e930e3c668eb69b2e602a7d2e35775e178d28d9c44c117ddb403f47e142b8ea,overpass_2,five_axis,explicit,5,unmatched_candidate,,overpass_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6e9ad2fa40e03d2b,6e9ad2fa40e03d2ba6abdc4bd99a14bf5d330eebe63a055da465e939c04aa29c,cross_1,five_axis,explicit,5,unmatched_candidate,,cross_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6ea73c89cb784778,6ea73c89cb78477821436cc446fe522806f6e8b5669dda6d501380e26b834cd8,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6ea9e40c89caa82d,6ea9e40c89caa82d32e6fc0d0d95df5945aabeaab81b741e8252b6f1a8efd790,overpass_2,five_axis,explicit,5,unmatched_candidate,,overpass_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6ec0d8eee99b99fc,6ec0d8eee99b99fccadba4736c9a5e24f6d4d9174aaaa1c6313e78add079f657,overpass_1,five_axis,explicit,5,unmatched_candidate,,overpass_1,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6ec6cba235ba4157,6ec6cba235ba41574298893a5e6acec049ca2dd4ea433d167da3df7e2dcc3faa,overpass_2,five_axis,explicit,5,unmatched_candidate,,overpass_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6ef28b4eccb9fcf2,6ef28b4eccb9fcf2f36082c66435c8f4c5228c33b303ac097f52dc9c86d289f5,turnaround_2,five_axis,explicit,5,unmatched_candidate,,turnaround_2,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
UNMATCHED-SHANYU000-6f01dc5aab707118,6f01dc5aab707118547ccef6bd50344e49e4be62c087b7f02b6ec1711355f44f,RoadC,unknown,unknown,,unmatched_candidate,,RoadC,unmatched_candidate,true,true,SHANYU000_local,pathguard_preexec_v2.0.0,route_file_sha256_and_sample_id_not_found_in_v3
